"date","location","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
7/24/2021 0:00:00,"Virgin Islands","82705.0","83880.0","43908.0","35.37","79.01","37028.0","41.94","80.13",404.00,241.00,2302.00,"0.986"
7/25/2021 0:00:00,"Virgin Islands","82714.0","83880.0","43918.0","35.38","79.02","37031.0","41.95","80.13",9.00,239.00,2283.00,"0.986"
7/26/2021 0:00:00,"Virgin Islands","82772.0","83880.0","43966.0","35.39","79.07","37044.0","42.0","80.13",58.00,244.00,2331.00,"0.987"
7/27/2021 0:00:00,"Virgin Islands","83061.0","84480.0","44229.0","35.42","79.35","37079.0","42.25","80.7",289.00,235.00,2245.00,"0.983"
7/28/2021 0:00:00,"Virgin Islands","83479.0","84480.0","44538.0","35.54","79.75","37204.0","42.55","80.7",418.00,255.00,2436.00,"0.988"
7/29/2021 0:00:00,"Virgin Islands","83901.0","92580.0","44840.0","35.67","80.15","37337.0","42.84","88.44",422.00,278.00,2656.00,"0.906"
7/30/2021 0:00:00,"Virgin Islands","84328.0","92580.0","45135.0","35.8","80.56","37480.0","43.12","88.44",427.00,290.00,2770.00,"0.911"
7/31/2021 0:00:00,"Virgin Islands","84799.0","92580.0","45481.0","35.93","81.01","37607.0","43.45","88.44",471.00,299.00,2856.00,"0.916"
8/1/2021 0:00:00,"Virgin Islands","84835.0","92580.0","45520.0","35.93","81.04","37615.0","43.48","88.44",36.00,303.00,2895.00,"0.916"
8/2/2021 0:00:00,"Virgin Islands","84872.0","92580.0","45549.0","35.94","81.08","37626.0","43.51","88.44",37.00,300.00,2866.00,"0.917"
8/3/2021 0:00:00,"Virgin Islands","85376.0","92580.0","45935.0","36.05","81.56","37739.0","43.88","88.44",504.00,331.00,3162.00,"0.922"
8/4/2021 0:00:00,"Virgin Islands","85839.0","92580.0","46271.0","36.18","82.0","37870.0","44.2","88.44",463.00,337.00,3219.00,"0.927"
8/5/2021 0:00:00,"Virgin Islands","86219.0","95280.0","46540.0","36.29","82.36","37985.0","44.46","91.02",380.00,331.00,3162.00,"0.905"
8/6/2021 0:00:00,"Virgin Islands","86661.0","95280.0","46865.0","36.41","82.79","38110.0","44.77","91.02",442.00,333.00,3181.00,"0.91"
8/7/2021 0:00:00,"Virgin Islands","87121.0","95280.0","47177.0","36.55","83.23","38263.0","45.07","91.02",460.00,332.00,3172.00,"0.914"
8/8/2021 0:00:00,"Virgin Islands","87134.0","95280.0","47195.0","36.56","83.24","38271.0","45.09","91.02",13.00,328.00,3133.00,"0.915"
8/9/2021 0:00:00,"Virgin Islands","87155.0","95280.0","47212.0","36.56","83.26","38276.0","45.1","91.02",21.00,326.00,3114.00,"0.915"
8/10/2021 0:00:00,"Virgin Islands","87689.0","95700.0","47530.0","36.78","83.77","38506.0","45.41","91.42",534.00,330.00,3152.00,"0.916"
8/11/2021 0:00:00,"Virgin Islands","88043.0","95700.0","47738.0","36.93","84.11","38663.0","45.6","91.42",354.00,315.00,3009.00,"0.92"
8/12/2021 0:00:00,"Virgin Islands","88700.0","95700.0","48137.0","37.2","84.73","38944.0","45.98","91.42",657.00,354.00,3382.00,"0.927"
1/12/2021 0:00:00,"Virginia","190607.0","797150.0",,,"2.23",,,"9.34",,,,"0.239"
1/13/2021 0:00:00,"Virginia","217836.0","845900.0",,,"2.55",,,"9.91",27229.00,27229.00,3190.00,"0.258"
1/14/2021 0:00:00,"Virginia","217836.0","852725.0","192918.0",,"2.55",,"2.26","9.99",0.00,13614.00,1595.00,"0.255"
1/15/2021 0:00:00,"Virginia","244234.0","852725.0","214732.0","0.33","2.86","28164.0","2.52","9.99",26398.00,17876.00,2094.00,"0.286"
1/16/2021 0:00:00,"Virginia",,,,,,,,,20665.00,18573.00,2176.00,
1/17/2021 0:00:00,"Virginia",,,,,,,,,20665.00,18991.00,2225.00,
1/18/2021 0:00:00,"Virginia",,,,,,,,,20665.00,19270.00,2258.00,
1/19/2021 0:00:00,"Virginia","326894.0","852725.0","290146.0","0.41","3.83","35239.0","3.4","9.99",20665.00,19470.00,2281.00,"0.383"
1/20/2021 0:00:00,"Virginia","343366.0","962900.0","304160.0","0.44","4.02","37679.0","3.56","11.28",16472.00,17933.00,2101.00,"0.357"
1/21/2021 0:00:00,"Virginia","362092.0","992375.0","320175.0","0.47","4.24","40340.0","3.75","11.63",18726.00,20608.00,2414.00,"0.365"
1/22/2021 0:00:00,"Virginia","401448.0","1067775.0","353808.0","0.54","4.7","46004.0","4.15","12.51",39356.00,22459.00,2631.00,"0.376"
1/23/2021 0:00:00,"Virginia","429297.0","1069725.0","376378.0","0.57","5.03","49007.0","4.41","12.53",27849.00,23485.00,2751.00,"0.401"
1/24/2021 0:00:00,"Virginia","451668.0","1069725.0","393127.0","0.6","5.29","51170.0","4.61","12.53",22371.00,23729.00,2780.00,"0.422"
1/25/2021 0:00:00,"Virginia","482973.0","1069725.0","415684.0","0.7","5.66","59852.0","4.87","12.53",31305.00,25249.00,2958.00,"0.451"
1/26/2021 0:00:00,"Virginia","594828.0","1172375.0","497055.0","0.85","6.97","72628.0","5.82","13.74",111855.00,38276.00,4484.00,"0.507"
1/27/2021 0:00:00,"Virginia","629019.0","1179550.0","524196.0","0.93","7.37","79443.0","6.14","13.82",34191.00,40808.00,4781.00,"0.533"
1/28/2021 0:00:00,"Virginia","668401.0","1171750.0","552909.0","1.05","7.83","89645.0","6.48","13.73",39382.00,43758.00,5127.00,"0.57"
1/29/2021 0:00:00,"Virginia","724768.0","1186375.0","598853.0","1.17","8.49","99790.0","7.02","13.9",56367.00,46189.00,5411.00,"0.611"
1/30/2021 0:00:00,"Virginia","785920.0","1232350.0","648378.0","1.3","9.21","110877.0","7.6","14.44",61152.00,50946.00,5969.00,"0.638"
1/31/2021 0:00:00,"Virginia","833221.0","1232350.0","687883.0","1.39","9.76","118612.0","8.06","14.44",47301.00,54508.00,6386.00,"0.676"
2/1/2021 0:00:00,"Virginia","870820.0","1232350.0","718113.0","1.48","10.2","125933.0","8.41","14.44",37599.00,55407.00,6491.00,"0.707"
2/2/2021 0:00:00,"Virginia","901213.0","1306800.0","742017.0","1.55","10.56","132292.0","8.69","15.31",30393.00,43769.00,5128.00,"0.69"
2/3/2021 0:00:00,"Virginia","922940.0","1370975.0","757544.0","1.62","10.81","138321.0","8.88","16.06",21727.00,41989.00,4919.00,"0.673"
2/4/2021 0:00:00,"Virginia","949066.0","1381375.0","774590.0","1.72","11.12","146937.0","9.07","16.18",26126.00,40095.00,4697.00,"0.687"
2/5/2021 0:00:00,"Virginia","993848.0","1387775.0","805624.0","1.87","11.64","159239.0","9.44","16.26",44782.00,38440.00,4504.00,"0.716"
2/6/2021 0:00:00,"Virginia","1052577.0","1387775.0","842587.0","2.12","12.33","180751.0","9.87","16.26",58729.00,38094.00,4463.00,"0.758"
2/7/2021 0:00:00,"Virginia","1103370.0","1387775.0","875842.0","2.32","12.93","198115.0","10.26","16.26",50793.00,38593.00,4521.00,"0.795"
2/8/2021 0:00:00,"Virginia","1135639.0","1387775.0","897049.0","2.45","13.3","209104.0","10.51","16.26",32269.00,37831.00,4432.00,"0.818"
2/9/2021 0:00:00,"Virginia","1161590.0","1544150.0","912014.0","2.58","13.61","219823.0","10.68","18.09",25951.00,37197.00,4358.00,"0.752"
2/10/2021 0:00:00,"Virginia","1187340.0","1559275.0","925586.0","2.71","13.91","231608.0","10.84","18.27",25750.00,37771.00,4425.00,"0.761"
2/11/2021 0:00:00,"Virginia","1223199.0","1589875.0","945182.0","2.9","14.33","247784.0","11.07","18.63",35859.00,39162.00,4588.00,"0.769"
2/12/2021 0:00:00,"Virginia","1274838.0","1590575.0","971199.0","3.2","14.94","273106.0","11.38","18.63",51639.00,40141.00,4703.00,"0.801"
2/13/2021 0:00:00,"Virginia","1330305.0","1596425.0","993156.0","3.59","15.59","306484.0","11.64","18.7",55467.00,39675.00,4648.00,"0.833"
2/14/2021 0:00:00,"Virginia","1355231.0","1596425.0","1004422.0","3.75","15.88","320109.0","11.77","18.7",24926.00,35980.00,4215.00,"0.849"
2/15/2021 0:00:00,"Virginia",,,,,,,,,38135.00,36818.00,4314.00,
2/16/2021 0:00:00,"Virginia","1431501.0","1648500.0","1046408.0","4.15","16.77","354097.0","12.26","19.31",38135.00,38559.00,4517.00,"0.868"
2/17/2021 0:00:00,"Virginia","1460103.0","1714800.0","1060294.0","4.32","17.11","368764.0","12.42","20.09",28602.00,38966.00,4565.00,"0.851"
2/18/2021 0:00:00,"Virginia","1503786.0","1714800.0","1076555.0","4.64","17.62","396059.0","12.61","20.09",43683.00,40084.00,4696.00,"0.877"
2/19/2021 0:00:00,"Virginia","1645485.0","1942700.0","1154362.0","5.39","19.28","459751.0","13.52","22.76",141699.00,52950.00,6203.00,"0.847"
2/20/2021 0:00:00,"Virginia","1671217.0","1948550.0","1162487.0","5.59","19.58","477252.0","13.62","22.83",25732.00,48702.00,5706.00,"0.858"
2/21/2021 0:00:00,"Virginia","1705294.0","1949525.0","1172647.0","5.87","19.98","501118.0","13.74","22.84",34077.00,50009.00,5859.00,"0.875"
2/22/2021 0:00:00,"Virginia","1735451.0","1949525.0","1192485.0","6.15","20.33","524556.0","13.97","22.84",30157.00,48869.00,5725.00,"0.89"
2/23/2021 0:00:00,"Virginia","1765927.0","2283165.0","1206552.0","6.34","20.69","540768.0","14.14","26.75",30476.00,47775.00,5597.00,"0.773"
2/24/2021 0:00:00,"Virginia","1803505.0","2360275.0","1222818.0","6.59","21.13","562296.0","14.33","27.65",37578.00,49057.00,5747.00,"0.764"
2/25/2021 0:00:00,"Virginia","1848774.0","2368825.0","1239868.0","6.92","21.66","590745.0","14.53","27.75",45269.00,49284.00,5774.00,"0.78"
2/26/2021 0:00:00,"Virginia","1922788.0","2428885.0","1267905.0","7.46","22.53","636415.0","14.85","28.46",74014.00,39615.00,4641.00,"0.792"
2/27/2021 0:00:00,"Virginia","2002734.0","2536495.0","1316987.0","7.83","23.46","668076.0","15.43","29.72",79946.00,47360.00,5549.00,"0.79"
2/28/2021 0:00:00,"Virginia","2086194.0","2536495.0","1349077.0","8.45","24.44","721028.0","15.81","29.72",83460.00,54414.00,6375.00,"0.822"
3/1/2021 0:00:00,"Virginia","2136926.0","2536495.0","1379963.0","8.68","25.04","741128.0","16.17","29.72",50732.00,57354.00,6719.00,"0.842"
3/2/2021 0:00:00,"Virginia","2171427.0","2735305.0","1402684.0","8.82","25.44","752851.0","16.43","32.05",34501.00,57929.00,6787.00,"0.794"
3/3/2021 0:00:00,"Virginia","2220648.0","2762975.0","1431797.0","9.06","26.02","773361.0","16.77","32.37",49221.00,59592.00,6982.00,"0.804"
3/4/2021 0:00:00,"Virginia","2284452.0","2784575.0","1469462.0","9.36","26.76","798930.0","17.22","32.62",63804.00,62240.00,7292.00,"0.82"
3/5/2021 0:00:00,"Virginia","2342449.0","2825165.0","1503158.0","9.65","27.44","823381.0","17.61","33.1",57997.00,59952.00,7024.00,"0.829"
3/6/2021 0:00:00,"Virginia","2392680.0","2881325.0","1533362.0","9.89","28.03","844476.0","17.96","33.76",50231.00,55707.00,6526.00,"0.83"
3/7/2021 0:00:00,"Virginia","2445932.0","2881325.0","1567671.0","10.12","28.66","863819.0","18.37","33.76",53252.00,51391.00,6021.00,"0.849"
3/8/2021 0:00:00,"Virginia","2486429.0","2881325.0","1591745.0","10.42","29.13","889474.0","18.65","33.76",40497.00,49929.00,5850.00,"0.863"
3/9/2021 0:00:00,"Virginia","2553714.0","3091425.0","1642937.0","10.75","29.92","917398.0","19.25","36.22",67285.00,54612.00,6398.00,"0.826"
3/10/2021 0:00:00,"Virginia","2616782.0","3141805.0","1684219.0","11.13","30.66","949845.0","19.73","36.81",63068.00,56591.00,6630.00,"0.833"
3/11/2021 0:00:00,"Virginia","2685399.0","3190155.0","1730680.0","11.55","31.46","985449.0","20.28","37.38",68617.00,57278.00,6711.00,"0.842"
3/12/2021 0:00:00,"Virginia","2753938.0","3221575.0","1776967.0","11.91","32.26","1016300.0","20.82","37.74",68539.00,58784.00,6887.00,"0.855"
3/13/2021 0:00:00,"Virginia","2827745.0","3291575.0","1827363.0","12.27","33.13","1047507.0","21.41","38.56",73807.00,62152.00,7282.00,"0.859"
3/14/2021 0:00:00,"Virginia","2892286.0","3291575.0","1872241.0","12.5","33.89","1066807.0","21.93","38.56",64541.00,63765.00,7471.00,"0.879"
3/15/2021 0:00:00,"Virginia","2951945.0","3291575.0","1913741.0","12.75","34.58","1088037.0","22.42","38.56",59659.00,66502.00,7791.00,"0.897"
3/16/2021 0:00:00,"Virginia","2987320.0","3597985.0","1938252.0","12.93","35.0","1103311.0","22.71","42.15",35375.00,61944.00,7257.00,"0.83"
3/17/2021 0:00:00,"Virginia","3027633.0","3643465.0","1968155.0","13.08","35.47","1116040.0","23.06","42.69",40313.00,58693.00,6876.00,"0.831"
3/18/2021 0:00:00,"Virginia","3091883.0","3685785.0","2015460.0","13.31","36.22","1135711.0","23.61","43.18",64250.00,58069.00,6803.00,"0.839"
3/19/2021 0:00:00,"Virginia","3165336.0","3748925.0","2068249.0","13.59","37.08","1159848.0","24.23","43.92",73453.00,58771.00,6885.00,"0.844"
3/20/2021 0:00:00,"Virginia","3243652.0","3820055.0","2128858.0","13.81","38.0","1178348.0","24.94","44.75",78316.00,59415.00,6961.00,"0.849"
3/21/2021 0:00:00,"Virginia","3309153.0","3820055.0","2174085.0","14.08","38.77","1201899.0","25.47","44.75",65501.00,59552.00,6977.00,"0.866"
3/22/2021 0:00:00,"Virginia","3360330.0","3820055.0","2204874.0","14.34","39.37","1223887.0","25.83","44.75",51177.00,58341.00,6835.00,"0.88"
3/23/2021 0:00:00,"Virginia","3389780.0","4121315.0","2223428.0","14.45","39.71","1233239.0","26.05","48.28",29450.00,57494.00,6736.00,"0.822"
3/24/2021 0:00:00,"Virginia","3469776.0","4245195.0","2279224.0","14.75","40.65","1258941.0","26.7","49.74",79996.00,63163.00,7400.00,"0.817"
3/25/2021 0:00:00,"Virginia","3529449.0","4298625.0","2321609.0","14.97","41.35","1277347.0","27.2","50.36",59673.00,62509.00,7323.00,"0.821"
3/26/2021 0:00:00,"Virginia","3615169.0","4387855.0","2379184.0","15.32","42.35","1308060.0","27.87","51.41",85720.00,64262.00,7529.00,"0.824"
3/27/2021 0:00:00,"Virginia","3668360.0","4489825.0","2417271.0","15.51","42.98","1324177.0","28.32","52.6",53191.00,60673.00,7108.00,"0.817"
3/28/2021 0:00:00,"Virginia","3778349.0","4489825.0","2493161.0","15.93","44.27","1359316.0","29.21","52.6",109989.00,67028.00,7853.00,"0.842"
3/29/2021 0:00:00,"Virginia","3867013.0","4489825.0","2553135.0","16.25","45.3","1386835.0","29.91","52.6",88664.00,72383.00,8480.00,"0.861"
3/30/2021 0:00:00,"Virginia","3977862.0","4829535.0","2620816.0","16.74","46.6","1428643.0","30.7","56.58",110849.00,84012.00,9843.00,"0.824"
3/31/2021 0:00:00,"Virginia","4056991.0","4907455.0","2671921.0","17.07","47.53","1457374.0","31.3","57.49",79129.00,83888.00,9828.00,"0.827"
4/1/2021 0:00:00,"Virginia","4140842.0","4989325.0","2725247.0","17.46","48.51","1490091.0","31.93","58.45",83851.00,87342.00,10233.00,"0.83"
4/2/2021 0:00:00,"Virginia","4252753.0","5071805.0","2796842.0","17.97","49.82","1533764.0","32.77","59.42",111911.00,91083.00,10671.00,"0.839"
4/3/2021 0:00:00,"Virginia","4375147.0","5206295.0","2872684.0","18.59","51.26","1587126.0","33.66","61.0",122394.00,100970.00,11829.00,"0.84"
4/4/2021 0:00:00,"Virginia","4485753.0","5206295.0","2943103.0","19.23","52.55","1641022.0","34.48","61.0",110606.00,101058.00,11840.00,"0.862"
4/5/2021 0:00:00,"Virginia","4538309.0","5206395.0","2975428.0","19.53","53.17","1666877.0","34.86","61.0",52556.00,95899.00,11235.00,"0.872"
4/6/2021 0:00:00,"Virginia","4591413.0","5606305.0","3003013.0","19.85","53.79","1693897.0","35.18","65.68",53104.00,87650.00,10269.00,"0.819"
4/7/2021 0:00:00,"Virginia","4666333.0","5699445.0","3048195.0","20.27","54.67","1730115.0","35.71","66.77",74920.00,87049.00,10198.00,"0.819"
4/8/2021 0:00:00,"Virginia","4744344.0","5765055.0","3096648.0","20.73","55.58","1769743.0","36.28","67.54",78011.00,86215.00,10101.00,"0.823"
4/9/2021 0:00:00,"Virginia","4849229.0","5850555.0","3163043.0","21.28","56.81","1816153.0","37.06","68.54",104885.00,85211.00,9983.00,"0.829"
4/10/2021 0:00:00,"Virginia","4960277.0","5965125.0","3230909.0","21.96","58.11","1874243.0","37.85","69.89",111048.00,83590.00,9793.00,"0.832"
4/11/2021 0:00:00,"Virginia","5071677.0","5965125.0","3294755.0","22.65","59.42","1933675.0","38.6","69.89",111400.00,83703.00,9806.00,"0.85"
4/12/2021 0:00:00,"Virginia","5124981.0","5965125.0","3329016.0","22.97","60.04","1960371.0","39.0","69.89",53304.00,83810.00,9819.00,"0.859"
4/13/2021 0:00:00,"Virginia","5184004.0","6375745.0","3360106.0","23.41","60.73","1998026.0","39.37","74.7",59023.00,84656.00,9918.00,"0.813"
4/14/2021 0:00:00,"Virginia","5268328.0","6431875.0","3405033.0","23.95","61.72","2044204.0","39.89","75.35",84324.00,85999.00,10075.00,"0.819"
4/15/2021 0:00:00,"Virginia","5345259.0","6490115.0","3442211.0","24.45","62.62","2086620.0","40.33","76.04",76931.00,85845.00,10057.00,"0.824"
4/16/2021 0:00:00,"Virginia","5482281.0","6556955.0","3509424.0","25.27","64.23","2157020.0","41.12","76.82",137022.00,90436.00,10595.00,"0.836"
4/17/2021 0:00:00,"Virginia","5593318.0","6777945.0","3557209.0","26.0","65.53","2219194.0","41.68","79.41",111037.00,90434.00,10595.00,"0.825"
4/18/2021 0:00:00,"Virginia","5673591.0","6777945.0","3590206.0","26.56","66.47","2266985.0","42.06","79.41",80273.00,85988.00,10074.00,"0.837"
4/19/2021 0:00:00,"Virginia","5740358.0","6777945.0","3620627.0","26.96","67.25","2301433.0","42.42","79.41",66767.00,87911.00,10299.00,"0.847"
4/20/2021 0:00:00,"Virginia","5807003.0","7163475.0","3658158.0","27.29","68.03","2329656.0","42.86","83.93",66645.00,89000.00,10427.00,"0.811"
4/21/2021 0:00:00,"Virginia","5873177.0","7215325.0","3688759.0","27.71","68.81","2365218.0","43.22","84.53",66174.00,86407.00,10123.00,"0.814"
4/22/2021 0:00:00,"Virginia","5968173.0","7285025.0","3730515.0","28.33","69.92","2418109.0","43.71","85.35",94996.00,88988.00,10426.00,"0.819"
4/23/2021 0:00:00,"Virginia","6082952.0","7362905.0","3778473.0","29.1","71.27","2483778.0","44.27","86.26",114779.00,85810.00,10053.00,"0.826"
4/24/2021 0:00:00,"Virginia","6196880.0","7521285.0","3828270.0","29.84","72.6","2546964.0","44.85","88.12",113928.00,86223.00,10102.00,"0.824"
4/25/2021 0:00:00,"Virginia","6271814.0","7521285.0","3858089.0","30.37","73.48","2592303.0","45.2","88.12",74934.00,85460.00,10012.00,"0.834"
4/26/2021 0:00:00,"Virginia","6344228.0","7521285.0","3895692.0","30.77","74.33","2626636.0","45.64","88.12",72414.00,86267.00,10107.00,"0.844"
4/27/2021 0:00:00,"Virginia","6402272.0","7892675.0","3921634.0","31.14","75.01","2657944.0","45.94","92.47",58044.00,85038.00,9963.00,"0.811"
4/28/2021 0:00:00,"Virginia","6457715.0","7927215.0","3945339.0","31.52","75.66","2690087.0","46.22","92.87",55443.00,83505.00,9783.00,"0.815"
4/29/2021 0:00:00,"Virginia","6540658.0","8010395.0","3979508.0","32.09","76.63","2739248.0","46.62","93.85",82943.00,81784.00,9582.00,"0.817"
4/30/2021 0:00:00,"Virginia","6643728.0","8073915.0","4019353.0","32.83","77.84","2802389.0","47.09","94.59",103070.00,80111.00,9386.00,"0.823"
5/1/2021 0:00:00,"Virginia","6751219.0","8229955.0","4056353.0","33.61","79.1","2868921.0","47.52","96.42",107491.00,79191.00,9278.00,"0.82"
5/2/2021 0:00:00,"Virginia","6826662.0","8229955.0","4080155.0","34.16","79.98","2915421.0","47.8","96.42",75443.00,79264.00,9286.00,"0.829"
5/3/2021 0:00:00,"Virginia","6847737.0","8229955.0","4089457.0","34.31","80.23","2928642.0","47.91","96.42",21075.00,71930.00,8427.00,"0.832"
5/4/2021 0:00:00,"Virginia","6888785.0","8451965.0","4107915.0","34.59","80.71","2952623.0","48.13","99.02",41048.00,69502.00,8143.00,"0.815"
5/5/2021 0:00:00,"Virginia","6947022.0","8472005.0","4129315.0","35.03","81.39","2989861.0","48.38","99.26",58237.00,69901.00,8189.00,"0.82"
5/6/2021 0:00:00,"Virginia","7043683.0","8536635.0","4165000.0","35.71","82.52","3048290.0","48.8","100.01",96661.00,71861.00,8419.00,"0.825"
5/7/2021 0:00:00,"Virginia","7126510.0","8573865.0","4194146.0","36.35","83.49","3103009.0","49.14","100.45",82827.00,68969.00,8080.00,"0.831"
5/8/2021 0:00:00,"Virginia","7185843.0","8689335.0","4214094.0","36.84","84.19","3144444.0","49.37","101.8",59333.00,62089.00,7274.00,"0.827"
5/9/2021 0:00:00,"Virginia","7233201.0","8689335.0","4234063.0","37.18","84.74","3173754.0","49.61","101.8",47358.00,58077.00,6804.00,"0.832"
5/10/2021 0:00:00,"Virginia","7304153.0","8689335.0","4266751.0","37.71","85.57","3218647.0","49.99","101.8",70952.00,65202.00,7639.00,"0.841"
5/11/2021 0:00:00,"Virginia","7347888.0","8951685.0","4282205.0","38.06","86.09","3248806.0","50.17","104.88",43735.00,65586.00,7684.00,"0.821"
5/12/2021 0:00:00,"Virginia","7395989.0","8989665.0","4296807.0","38.48","86.65","3284108.0","50.34","105.32",48101.00,64138.00,7514.00,"0.823"
5/13/2021 0:00:00,"Virginia","7451290.0","9021665.0","4311838.0","38.96","87.3","3325691.0","50.52","105.7",55301.00,58230.00,6822.00,"0.826"
5/14/2021 0:00:00,"Virginia","7514150.0","9107325.0","4330824.0","39.49","88.03","3370252.0","50.74","106.7",62860.00,55377.00,6488.00,"0.825"
5/15/2021 0:00:00,"Virginia","7581907.0","9189605.0","4356689.0","40.0","88.83","3414563.0","51.04","107.66",67757.00,56581.00,6629.00,"0.825"
5/16/2021 0:00:00,"Virginia","7621636.0","9189605.0","4374194.0","40.29","89.29","3438997.0","51.25","107.66",39729.00,55491.00,6501.00,"0.829"
5/17/2021 0:00:00,"Virginia","7669683.0","9189605.0","4396825.0","40.6","89.86","3465698.0","51.51","107.66",48047.00,52219.00,6118.00,"0.835"
5/18/2021 0:00:00,"Virginia","7698417.0","9257095.0","4409155.0","40.81","90.19","3483545.0","51.66","108.45",28734.00,50076.00,5867.00,"0.832"
5/19/2021 0:00:00,"Virginia","7773639.0","9269395.0","4443050.0","41.32","91.07","3526849.0","52.05","108.6",75222.00,53950.00,6321.00,"0.839"
5/20/2021 0:00:00,"Virginia","7833818.0","9330995.0","4470191.0","41.74","91.78","3562369.0","52.37","109.32",60179.00,54647.00,6402.00,"0.84"
5/21/2021 0:00:00,"Virginia","7921806.0","9438815.0","4514420.0","42.26","92.81","3607373.0","52.89","110.58",87988.00,58237.00,6823.00,"0.839"
5/22/2021 0:00:00,"Virginia","7987791.0","9517055.0","4544186.0","42.71","93.58","3645792.0","53.24","111.5",65985.00,57983.00,6793.00,"0.839"
5/23/2021 0:00:00,"Virginia","8037945.0","9517055.0","4567382.0","43.06","94.17","3675180.0","53.51","111.5",50154.00,59473.00,6968.00,"0.845"
5/24/2021 0:00:00,"Virginia","8070591.0","9517055.0","4583973.0","43.26","94.55","3692244.0","53.7","111.5",32646.00,57273.00,6710.00,"0.848"
5/25/2021 0:00:00,"Virginia","8103252.0","9593785.0","4600241.0","43.46","94.94","3709569.0","53.9","112.4",32661.00,57834.00,6776.00,"0.845"
5/26/2021 0:00:00,"Virginia","8148295.0","9600025.0","4623537.0","43.73","95.46","3732813.0","54.17","112.47",45043.00,53522.00,6271.00,"0.849"
5/27/2021 0:00:00,"Virginia","8193249.0","9650765.0","4643066.0","44.04","95.99","3759142.0","54.4","113.07",44954.00,51347.00,6016.00,"0.849"
5/28/2021 0:00:00,"Virginia","8252742.0","9660465.0","4670063.0","44.44","96.69","3792990.0","54.71","113.18",59493.00,47277.00,5539.00,"0.854"
5/29/2021 0:00:00,"Virginia","8303622.0","9792225.0","4694343.0","44.77","97.28","3821175.0","55.0","114.72",50880.00,45119.00,5286.00,"0.848"
5/30/2021 0:00:00,"Virginia","8335508.0","9792225.0","4709057.0","44.98","97.66","3839383.0","55.17","114.72",31886.00,42509.00,4980.00,"0.851"
5/31/2021 0:00:00,"Virginia",,,,,,,,,21899.00,40974.00,4800.00,
6/1/2021 0:00:00,"Virginia","8379306.0","9792225.0","4727104.0","45.3","98.17","3866205.0","55.38","114.72",21899.00,39436.00,4620.00,"0.856"
6/2/2021 0:00:00,"Virginia","8403979.0","9840195.0","4737745.0","45.46","98.46","3880274.0","55.51","115.29",24673.00,36526.00,4279.00,"0.854"
6/3/2021 0:00:00,"Virginia","8406035.0","9888925.0","4738797.0","45.48","98.48","3881990.0","55.52","115.86",2056.00,30398.00,3561.00,"0.85"
6/4/2021 0:00:00,"Virginia","8446018.0","9916985.0","4756993.0","45.74","98.95","3904536.0","55.73","116.18",39983.00,27611.00,3235.00,"0.852"
6/5/2021 0:00:00,"Virginia","8480493.0","10019835.0","4773123.0","45.97","99.36","3923776.0","55.92","117.39",34475.00,25267.00,2960.00,"0.846"
6/6/2021 0:00:00,"Virginia","8554280.0","10019835.0","4802403.0","46.5","100.22","3969031.0","56.26","117.39",73787.00,31253.00,3662.00,"0.854"
6/7/2021 0:00:00,"Virginia","8556621.0","10019835.0","4803820.0","46.52","100.25","3970967.0","56.28","117.39",2341.00,28459.00,3334.00,"0.854"
6/8/2021 0:00:00,"Virginia","8607811.0","10052215.0","4822070.0","46.91","100.85","4003990.0","56.49","117.77",51190.00,32644.00,3824.00,"0.856"
6/9/2021 0:00:00,"Virginia","8609219.0","10055535.0","4822905.0","46.92","100.86","4005241.0","56.5","117.81",1408.00,29320.00,3435.00,"0.856"
6/10/2021 0:00:00,"Virginia","8649084.0","10064775.0","4835515.0","47.25","101.33","4033134.0","56.65","117.92",39865.00,34721.00,4068.00,"0.859"
6/11/2021 0:00:00,"Virginia","8695485.0","10075385.0","4852671.0","47.59","101.87","4061886.0","56.85","118.04",46401.00,35638.00,4175.00,"0.863"
6/12/2021 0:00:00,"Virginia","8734153.0","10131205.0","4867936.0","47.87","102.33","4086323.0","57.03","118.69",38668.00,36237.00,4245.00,"0.862"
6/13/2021 0:00:00,"Virginia","8776118.0","10131205.0","4881678.0","48.21","102.82","4115334.0","57.19","118.69",41965.00,31691.00,3713.00,"0.866"
6/14/2021 0:00:00,"Virginia","8791541.0","10131205.0","4886392.0","48.36","103.0","4127680.0","57.25","118.69",15423.00,33560.00,3932.00,"0.868"
6/15/2021 0:00:00,"Virginia","8849286.0","10154245.0","4903404.0","48.82","103.68","4166713.0","57.45","118.96",57745.00,34496.00,4041.00,"0.871"
6/16/2021 0:00:00,"Virginia","8905182.0","10162945.0","4920228.0","49.27","104.33","4205777.0","57.64","119.07",55896.00,42280.00,4953.00,"0.876"
6/17/2021 0:00:00,"Virginia","8907825.0","10188545.0","4921991.0","49.3","104.36","4208431.0","57.66","119.37",2643.00,36963.00,4330.00,"0.874"
6/18/2021 0:00:00,"Virginia","8972583.0","10209725.0","4943029.0","49.82","105.12","4252041.0","57.91","119.61",64758.00,39585.00,4638.00,"0.879"
